TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2023,6,28,17,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,6,30,18,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,1,18,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,1,18,50,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,6,17,45,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,7,21,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,8,13,22,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,9,18,22,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,10,20,34,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,12,17,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,16,17,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,17,16,39,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,19,20,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,20,14,20,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,23,10,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,25,14,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,25,16,14,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,27,22,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,30,15,26,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,7,31,15,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,8,3,6,45,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,8,3,18,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,8,5,17,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,8,5,20,37,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,8,5,22,20,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,8,7,12,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,8,15,15,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,8,16,18,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,8,16,19,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,8,18,11,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,8,19,12,25,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,8,20,13,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,8,20,14,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,8,27,18,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,8,30,13,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,8,30,20,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,9,3,14,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,9,4,1,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,9,7,19,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,9,9,16,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,9,16,19,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,9,20,10,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,9,28,14,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,9,29,18,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,10,11,8,7,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,10,11,14,50,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,10,14,22,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,10,19,17,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,10,26,18,45,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,11,7,21,45,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,11,19,12,10,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,11,20,14,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,11,20,17,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,11,28,20,32,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,12,2,17,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,12,7,14,49,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,12,14,18,30,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,12,14,19,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,12,16,0,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,12,29,13,55,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,12,30,10,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,12,30,18,0,6XX RICHARDS ST,Central Business District,491603.3348,5458785.2991
Theft from Vehicle,2023,6,15,20,0,6XX RICHARDS ST,Central Business District,491614.6949,5458783.792
Theft from Vehicle,2023,3,13,0,30,6XX RICHARDS ST,Central Business District,491619.5468,5458788.7081
Theft from Vehicle,2023,8,27,0,15,6XX RICHARDS ST,Central Business District,491626.8264,5458796.0843
Theft from Vehicle,2023,1,7,0,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,1,27,9,21,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,2,22,6,30,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,3,8,8,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,3,8,15,15,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,3,8,19,45,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,3,17,8,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,3,27,5,45,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,4,1,19,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,4,13,15,30,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,4,20,20,40,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,4,25,6,40,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,4,26,7,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,5,3,23,53,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,5,13,0,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,5,23,19,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,5,31,18,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,6,2,12,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,6,6,18,43,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,6,9,18,10,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,6,13,22,30,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,6,26,12,30,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,7,3,2,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,7,12,18,45,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,7,16,18,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,7,20,23,30,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,7,26,18,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,7,27,10,15,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,7,30,20,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,8,4,11,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,9,1,19,40,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,9,2,18,25,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,9,16,2,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,10,2,20,10,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,10,2,23,55,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,10,4,0,34,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,10,20,0,17,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,11,4,3,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,11,19,8,17,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,12,10,8,0,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,12,17,12,13,6XX RICHARDS ST,Central Business District,491647.0023,5458829.5438
Theft from Vehicle,2023,7,14,23,30,6XX RICHARDS ST,Central Business District,491675.3442,5458845.2428
Theft from Vehicle,2023,9,16,17,53,6XX RICHARDS ST,Central Business District,491675.3442,5458845.2428
Theft from Vehicle,2023,9,17,8,9,6XX RICHARDS ST,Central Business District,491675.3442,5458845.2428
Theft from Vehicle,2023,10,5,7,16,6XX RICHARDS ST,Central Business District,491675.3442,5458845.2428
Theft from Vehicle,2023,11,25,7,15,6XX RICHARDS ST,Central Business District,491675.3442,5458845.2428
Theft from Vehicle,2023,2,28,8,30,6XX ROBSON ST,Central Business District,491355.59,5458667.6378
Theft from Vehicle,2023,12,5,4,40,6XX RUPERT ST,Hastings-Sunrise,497561.2944,5458477.8678
Theft from Vehicle,2023,11,19,21,0,6XX SALSBURY DR,Grandview-Woodland,495034.6719,5458507.7952
Theft from Vehicle,2023,3,15,10,30,6XX SEYMOUR ST,Central Business District,491520.6507,5458826.4213
Theft from Vehicle,2023,5,9,0,0,6XX SEYMOUR ST,Central Business District,491520.6507,5458826.4213
Theft from Vehicle,2023,6,11,15,30,6XX SEYMOUR ST,Central Business District,491520.6507,5458826.4213
Theft from Vehicle,2023,6,29,13,0,6XX SEYMOUR ST,Central Business District,491520.6507,5458826.4213
Theft from Vehicle,2023,7,31,18,0,6XX SEYMOUR ST,Central Business District,491520.6507,5458826.4213
Theft from Vehicle,2023,11,29,14,55,6XX SEYMOUR ST,Central Business District,491520.6507,5458826.4213
Theft from Vehicle,2023,1,18,19,45,6XX SEYMOUR ST,Central Business District,491523.0775,5458828.881
Theft from Vehicle,2023,8,22,14,0,6XX SEYMOUR ST,Central Business District,491523.0775,5458828.881
Theft from Vehicle,2023,1,26,23,0,6XX SEYMOUR ST,Central Business District,491535.0035,5458840.9729
Theft from Vehicle,2023,1,21,21,30,6XX SEYMOUR ST,Central Business District,491540.6498,5458859.7103
Theft from Vehicle,2023,2,3,2,12,6XX SEYMOUR ST,Central Business District,491609.751,5458916.7392
Theft from Vehicle,2023,2,8,2,36,6XX SEYMOUR ST,Central Business District,491609.751,5458916.7392
Theft from Vehicle,2023,4,7,3,22,6XX SEYMOUR ST,Central Business District,491609.751,5458916.7392
Theft from Vehicle,2023,7,10,19,32,6XX SEYMOUR ST,Central Business District,491609.751,5458916.7392
Theft from Vehicle,2023,7,27,22,30,6XX SEYMOUR ST,Central Business District,491609.751,5458916.7392
Theft from Vehicle,2023,9,27,20,58,6XX SEYMOUR ST,Central Business District,491609.751,5458916.7392
Theft from Vehicle,2023,10,4,12,45,6XX SEYMOUR ST,Central Business District,491609.751,5458916.7392
Theft from Vehicle,2023,12,6,18,0,6XX SEYMOUR ST,Central Business District,491609.751,5458916.7392
Theft from Vehicle,2023,3,9,1,36,6XX SMITHE ST,Central Business District,491210.727,5458577.098
Theft from Vehicle,2023,5,24,18,0,6XX SMITHE ST,Central Business District,491210.727,5458577.098
Theft from Vehicle,2023,9,1,22,30,6XX SMITHE ST,Central Business District,491210.727,5458577.098
Theft from Vehicle,2023,11,22,18,30,6XX SMITHE ST,Central Business District,491237.6901,5458548.4559
Theft from Vehicle,2023,2,26,14,30,6XX SMITHE ST,Central Business District,491244.3481,5458554.7236
Theft from Vehicle,2023,2,5,23,30,6XX THURLOW ST,Central Business District,491131.0333,5459304.279
Theft from Vehicle,2023,3,24,8,45,6XX UNION ST,Strathcona,493338.1478,5458305.8709
Theft from Vehicle,2023,7,11,6,30,6XX UNION ST,Strathcona,493338.1478,5458305.8709
Theft from Vehicle,2023,9,2,23,0,6XX UNION ST,Strathcona,493390.0763,5458313.5865
Theft from Vehicle,2023,3,17,15,0,6XX W 10TH AVE,Fairview,491440.5616,5456615.2054
Theft from Vehicle,2023,4,23,15,0,6XX W 10TH AVE,Fairview,491440.5616,5456615.2054
Theft from Vehicle,2023,11,1,7,0,6XX W 10TH AVE,Fairview,491440.5616,5456615.2054
Theft from Vehicle,2023,3,26,23,0,6XX W 11TH AVE,Fairview,491321.8646,5456524.2051
Theft from Vehicle,2023,6,18,18,0,6XX W 13TH AVE,Fairview,491433.7819,5456305.2805
Theft from Vehicle,2023,2,27,18,0,6XX W 18TH AVE,South Cambie,491367.4308,5455824.3644
Theft from Vehicle,2023,3,2,22,0,6XX W 21ST AVE,South Cambie,491375.4415,5455523.1095
Theft from Vehicle,2023,3,31,23,0,6XX W 24TH AVE,South Cambie,491377.9741,5455253.7263
Theft from Vehicle,2023,11,26,11,39,6XX W 24TH AVE,South Cambie,491377.9741,5455253.7263
Theft from Vehicle,2023,10,31,12,0,6XX W 28TH AVE,South Cambie,491365.6635,5454823.4706
Theft from Vehicle,2023,4,4,22,0,6XX W 33RD AVE,South Cambie,491369.9731,5454259.3693
Theft from Vehicle,2023,3,2,8,15,6XX W 41ST AVE,Oakridge,491253.1721,5453429.8565
Theft from Vehicle,2023,5,15,23,0,6XX W 45TH AVE,Oakridge,491304.8972,5453026.9967
Theft from Vehicle,2023,6,9,20,0,6XX W 45TH AVE,Oakridge,491407.7153,5453012.2683
Theft from Vehicle,2023,7,6,19,30,6XX W 57TH AVE,Marpole,491358.1132,5451812.4342
Theft from Vehicle,2023,10,18,17,0,6XX W 63RD AVE,Marpole,491356.5088,5451164.4257
Theft from Vehicle,2023,1,16,0,0,6XX W 71ST AVE,Marpole,491320.1721,5450507.345
Theft from Vehicle,2023,11,4,12,0,6XX W 7TH AVE,Fairview,491381.0651,5456930.4907
Theft from Vehicle,2023,4,13,22,30,6XX W 7TH AVE,Fairview,491387.3596,5456921.1296
Theft from Vehicle,2023,10,3,18,0,6XX W 7TH AVE,Fairview,491387.3596,5456921.1296
Theft from Vehicle,2023,12,9,16,0,6XX W 7TH AVE,Fairview,491387.3596,5456921.1296
Theft from Vehicle,2023,10,7,23,20,6XX W 8TH AVE,Fairview,491445.6343,5456835.1426
Theft from Vehicle,2023,11,3,12,45,6XX W 8TH AVE,Fairview,491448.6836,5456825.9122
Theft from Vehicle,2023,1,26,17,0,6XX W BROADWAY AVE,Fairview,491338.5531,5456735.3055
Theft from Vehicle,2023,6,9,5,49,6XX W BROADWAY AVE,Fairview,491338.5531,5456735.3055
Theft from Vehicle,2023,6,23,10,32,6XX W BROADWAY AVE,Fairview,491338.5531,5456735.3055
Theft from Vehicle,2023,3,7,13,0,6XX W BROADWAY AVE,Fairview,491444.3029,5456722.9726
Theft from Vehicle,2023,6,30,8,0,6XX W BROADWAY AVE,Fairview,491444.5744,5456732.1091
Theft from Vehicle,2023,8,8,18,11,6XX W BROADWAY AVE,Fairview,491444.5744,5456732.1091
Theft from Vehicle,2023,6,5,3,0,6XX W CORDOVA ST,Central Business District,491860.3153,5459179.8769
Theft from Vehicle,2023,7,4,0,45,6XX W CORDOVA ST,Central Business District,491865.2415,5459187.8455
Theft from Vehicle,2023,12,6,14,0,6XX W CORDOVA ST,Central Business District,491865.2415,5459187.8455
Theft from Vehicle,2023,2,3,23,0,6XX W CORDOVA ST,Central Business District,491866.7009,5459186.4219
Theft from Vehicle,2023,3,17,1,57,6XX W CORDOVA ST,Central Business District,491866.7009,5459186.4219
Theft from Vehicle,2023,3,20,14,0,6XX W CORDOVA ST,Central Business District,491866.7009,5459186.4219
Theft from Vehicle,2023,5,4,16,0,6XX W CORDOVA ST,Central Business District,491866.7009,5459186.4219
Theft from Vehicle,2023,10,19,22,0,6XX W GEORGIA ST,Central Business District,491477.174,5458789.3651
Theft from Vehicle,2023,9,23,15,57,6XX W HASTINGS ST,Central Business District,491784.4705,5459109.3001
Theft from Vehicle,2023,12,6,17,0,6XX W PENDER ST,Central Business District,491714.0714,5459049.442
Theft from Vehicle,2023,9,29,6,45,6XX W WATERFRONT RD,Central Business District,491873.0337,5459354.4172
Theft from Vehicle,2023,5,15,2,20,70XX BERKELEY ST,Victoria-Fraserview,495788.7049,5451934.8788
Theft from Vehicle,2023,6,8,16,0,70XX CAMBIE ST,Oakridge,491516.4817,5452100.7755
Theft from Vehicle,2023,6,11,0,0,70XX CULLODEN ST,Sunset,494250.4362,5451875.0942
Theft from Vehicle,2023,3,18,18,0,70XX FLEMING ST,Victoria-Fraserview,494625.8756,5451872.0614
Theft from Vehicle,2023,4,17,19,0,70XX FLEMING ST,Victoria-Fraserview,494663.7747,5451947.3629
Theft from Vehicle,2023,11,14,6,30,70XX MONT ROYAL SQ,Killarney,497248.1105,5451835.5819
Theft from Vehicle,2023,5,12,18,0,70XX MONTGOMERY ST,Oakridge,490388.3032,5452188.0962
Theft from Vehicle,2023,7,3,13,0,70XX NEAL ST,Oakridge,491084.6937,5452075.9456
Theft from Vehicle,2023,8,2,18,0,70XX QUEBEC ST,Sunset,492433.8672,5451952.5629
Theft from Vehicle,2023,4,10,20,0,70XX ST GEORGE ST,Sunset,493144.5495,5452016.7832
Theft from Vehicle,2023,4,24,2,0,70XX WALES ST,Victoria-Fraserview,496153.2701,5451907.988
Theft from Vehicle,2023,9,1,20,0,70XX WALES ST,Victoria-Fraserview,496153.2701,5451907.988
Theft from Vehicle,2023,5,12,5,5,70XX WALES ST,Victoria-Fraserview,496162.5893,5451934.2124
Theft from Vehicle,2023,11,7,16,0,70XX WERKS DR,Killarney,497677.3813,5451887.7034
Theft from Vehicle,2023,8,10,4,30,71XX ANGUS DR,Kerrisdale,489211.7438,5451961.0855
Theft from Vehicle,2023,8,10,4,15,71XX ANGUS DR,Kerrisdale,489212.1714,5451975.9523
Theft from Vehicle,2023,5,21,6,0,71XX ASH CRES,Oakridge,491237.7382,5451943.4756
